YJL042W	-10.6361454106
YKL054C	-10.2923444344
YDR145W	-7.11595977217
YDR172W	-6.80718446381
YLR335W	-6.13578760211
YLR314C	-5.98161556378
YNL138W	-5.24259131873
YER063W	-5.15095703025
YGL201C	-4.8397393886
YGL137W	-4.59062714845
YPR163C	-4.54895040667
YMR173W	-4.47343392924
YBR263W	-4.40493602127
YDL223C	-4.32322851734
YJR045C;YEL030W	-4.2182137793
YDL084W	-3.89371943167
YOR374W	-3.87653237591
YAL035W	-3.8441312476
YPL081W	-3.83492550512
YCL037C	-3.82976485506
YNL208W	-3.56422796973
YPR041W	-3.54854924576
YGR159C	-3.50548966601
YJR070C	-3.46921732248
YDL040C	-3.37286534161
YHR205W	-3.30918637575
YER110C	-3.23622023323
YLR061W	-3.20347929478
YDR165W	-3.12938810967
YEL037C	-3.12809703464
YLR256W	-3.12188745871
YDR088C	-2.97434954781
YJR007W	-2.9128018745
YGL008C;YPL036W	-2.88832351536
YBR286W	-2.86839896606
YMR031C	-2.75502662113
YJR032W	-2.64133215534
YKL128C	-2.60497310355
YER177W	-2.57769933581
YGL106W	-2.51425792848
YNL147W	-2.4870184962
YKL080W	-2.48698500147
YAL003W	-2.34169234549
YBL058W	-2.32386720872
YDR212W	-2.31931785471
YML072C	-2.31604951054
YGR162W	-2.25340061529
YJL191W	-2.20046455137
YER086W	-2.1985719813
YGR183C	-2.19738899815
YDL125C	-2.12945972753
YMR260C	-2.07269288621
YLR216C	-2.01786371914
YDL066W	-1.95015602459
YGL255W	-1.81965530287
YPL254W	-1.78252811825
YGR180C	-1.73066381547
YPR035W	-1.70773371942
YLR109W	-1.65743477222
YBR230C	-1.63100814888
YJL109C	-1.62234189172
YOR142W	-1.52005284936
YLR167W;YLL039C	-1.51730923936
YDL124W	-1.43683212996
YCR028C-A	-1.41611585627
YNL016W	-1.38956178683
YKL150W	-1.34235805527
YLR180W	-1.33972706077
YOR209C	-1.25906495718
YOR063W	-1.23801250246
YLL024C	-1.23257266458
YBR189W	-1.20949911866
YOR023C	-1.20608776548
YJR016C	-1.19508338519
YGR135W	-1.16974718753
YGR209C	-1.14295506528
YKR059W;YJL138C	-1.13716002396
YLR301W	-1.13172832682
YDR485C	-1.12479862552
YIL018W;YFR031C-A	-1.09653616556
YGR285C	-1.05685278986
YLR432W;YHR216W;YAR075W;YAR073W	-1.03674488674
YDR007W	-1.00871291042
YKR048C	-1.00258823834
YBR026C	-0.997846763602
YDR510W	-0.997217020669
YOR375C;YAL062W	-0.969058258001
YPL061W	-0.959270661786
YBR249C	-0.893055359342
YPL240C	-0.882256342485
YBR011C	-0.882160696871
YPL131W	-0.879135475346
YOL039W	-0.878446930784
YIL041W	-0.8640724632
YBR059C	-0.733171247096
YLR325C	-0.698905114408
YPL037C	-0.654233480189
YGR240C	-0.626792939502
YGR086C	-0.597742945905
YJL010C	-0.580094914922
YDR382W	-0.563167690532
YAL012W	-0.561733236227
YKL060C	-0.540533553482
YBR127C	-0.486668794337
YLR340W	-0.468962433217
YGR204W	-0.428540931319
YDL130W	-0.427343317638
YER087C-B	-0.40026792961
YBL076C	-0.394990646341
YPR043W;YJR094W-A	-0.352399631131
YJL130C	-0.341292134989
YOR128C	-0.305940441589
YDL082W	-0.286193543821
YER165W	-0.243673704859
YPR028W	-0.222832452206
YKL148C	-0.205522530596
YDR233C	-0.202252452019
YLR438W	-0.198511597277
YLL050C	-0.147181375071
YHR019C	-0.130733208301
YGR192C	-0.0912456985997
YDL014W	-0.0849461078783
YEL021W	-0.0567997631614
YMR186W	-0.0358623314968
YLL026W	-0.0337587066926
YOR133W;YDR385W	0.011077664231
YOR369C	0.0515729469961
YHL034C	0.0549299447062
YGL147C	0.0613447585539
YGR008C	0.0770072031222
YIL069C;YER074W	0.088593301924
YJR009C	0.0978949990334
YHR047C	0.107673824643
YJR145C;YHR203C	0.127683731557
YIL052C;YER056C-A	0.153497823351
YBL092W	0.205030025336
YDL185W;CON__P34955	0.207401452019
YGR124W	0.207877761219
YLR367W;YJL190C	0.215589159959
YML026C;YDR450W	0.222593871039
YDL191W;YDL136W	0.230574072426
YML073C	0.251098865067
YOL120C;YNL301C	0.254282511555
YNL209W	0.272040919666
YOL086C;YMR303C	0.309053107974
YGL123W	0.325577036676
YJR029W	0.329939347113
YLR249W	0.346906890718
YAL038W;YOR347C	0.35339098172
YKL121W	0.356392915511
YML008C	0.361458765282
YBR031W	0.362661679522
YDR023W	0.388252604928
YPL004C	0.405807484256
YGL055W	0.406313649968
YEL054C;YDR418W	0.432269762875
YIL051C	0.436632259287
YJR123W	0.458541732076
YPR080W;YBR118W	0.466033652811
YNL015W	0.467820932464
YDL022W	0.468397711766
YOR293W	0.481138546351
YHL015W	0.487382312321
YPR132W;YGR118W	0.541394740921
YBR098W	0.554857996992
YFL039C	0.557964008618
YOL121C;REV__YOR335C	0.563515059784
YER138C	0.570729580267
YOR007C	0.615512962571
YDR064W	0.661302766001
YFL014W	0.673961567765
YLR150W	0.677545626457
YPL090C;YBR181C	0.681126458235
YDR226W	0.708320294785
YFR044C	0.710282372851
YMR116C	0.726302316399
YKL180W	0.728606600508
YKR057W	0.817962626776
YAL005C;REV__YPL217C	0.830474438873
YLR185W	0.83072913727
YGR094W	0.840733417217
YDL055C	0.84421763893
YKL056C	0.897875118514
YNL178W	0.901520681257
YGL076C	0.923782550984
YER102W;YBL072C	0.925602140377
YMR143W;YDL083C	0.927030945242
YLR029C;YMR121C	0.934943024517
YNR016C;YMR207C	0.984293491489
YGL256W	1.00491417789
YLR441C	1.0087731207
YOL038W	1.01347453862
YPR162C	1.02013118781
YNL030W;YBR009C	1.02406269042
YOR204W;YPL119C	1.02806832534
YOR167C	1.02959059531
YEL034W;YJR047C	1.03164603356
YPL106C	1.04854568173
YML024W;YDR447C	1.05819639438
YPR102C;YGR085C	1.06151694869
YPL249C-A	1.06245164327
YGL189C	1.07442336625
YNL069C	1.08275496307
YMR062C	1.08971987304
YNL084C	1.090852695
YDR296W	1.09660175995
YGR155W	1.10734877774
YOL040C	1.11356751694
YBR196C	1.12466600751
YER117W;YBL087C	1.13623749007
YHR174W	1.14774308475
YOL069W	1.15433802556
YDR050C	1.15890372521
YLR355C	1.16001651833
YNL079C	1.16451186472
YHR064C	1.21327851154
YLR354C	1.23364516775
YOR312C;YMR242C	1.24443741788
YPL231W	1.24672622203
YCR012W	1.30041344966
YJL080C	1.32394355591
YJR104C	1.33481408474
YLR075W	1.35674049815
YLR333C;YGR027C	1.36157842139
YLR044C;YLR134W;YGR087C;YDL080C	1.37130049065
YDR353W;YHR106W	1.39962241857
YDR155C	1.41221864123
YCR088W	1.41776080678
YDR129C	1.4257485608
YJL052W	1.42953579784
YOL109W	1.43305514653
YBR084C-A;YBL027W	1.43502125907
YGR214W	1.46116532854
YMR142C	1.47077828983
YGR034W	1.47685818797
YDL229W	1.49059213872
YIL053W	1.49365334784
YHL033C	1.52302130607
YML063W	1.52938892069
YKL182W	1.53921626653
YLR448W	1.5686023099
YOR096W	1.59903360177
YML028W	1.66266286573
YCL043C	1.68517651739
YPL220W;YGL135W	1.69895161683
YLR175W	1.71392272477
YBL003C;YDR225W	1.71652731906
YBL002W	1.77678214667
YDR500C	1.78163302123
YNL067W	1.80290933368
YDR025W;YBR048W	1.82869483334
YHR183W;YGR256W	1.84850229679
YKL152C	1.85110092581
YGR234W	1.86193714852
YPL143W	1.86504329283
YDL075W	1.88482221796
YLR192C	1.89929249824
YOR027W	1.9103027668
YGL031C	1.92893760035
YOL127W	1.94094179024
YFL045C	1.95953157175
YDL061C	1.96296754847
YKL006W	1.97022162344
YNL055C	1.99057446671
YGL103W	2.03856837426
YGL030W	2.08278650621
YNL014W	2.09150125882
YLR206W	2.1072399802
YBL066C	2.11435035404
YOR198C	2.12137506698
YJR105W	2.17275347759
YLL045C	2.1770687668
YML118W	2.18853291586
YPL063W	2.19891047553
YJR109C	2.2688438072
YNL162W;YHR141C	2.32732002984
YGR254W	2.34358946177
YLR388W	2.35305265614
YDL081C	2.39949258895
YJL177W	2.44565902146
YHR193C	2.45977112186
YKR094C;YIL148W	2.47639960517
YOR182C;YLR287C-A	2.52911529672
YPL028W	2.6003312883
YBR191W	2.63859423349
YMR307W	2.64009766049
YER043C	2.72784491784
YKL081W	2.75242167753
