YDL223C	-7.31999523603
YNL098C	-6.16160776453
YMR092C	-5.81117296601
YJR121W	-5.71593850827
YPL078C	-5.23988742638
YLR304C	-5.17234696703
YGL206C	-5.1663013699
YMR105C	-5.07508153212
YDR188W	-4.69719038409
YPR010C	-4.56745394078
YFL022C	-4.47610325731
YNL134C;YCR102C;YLR460C	-4.45540803871
YCL040W	-4.41650685312
YOR184W	-4.35617456831
YFR044C	-4.273331977
YBR143C	-4.27048242343
YMR314W	-4.16404337273
YBR149W	-4.16275871077
YLR028C	-4.13701016597
YCL028W	-4.1293924082
YDR035W	-4.1079523275
YMR072W	-4.10700992811
YFR009W	-4.06856084759
YNL007C	-4.06788909261
YKL157W	-3.94612818903
YOR270C	-3.94221545081
YLR043C	-3.84250761653
YOR230W	-3.78758978668
YPL240C	-3.77334888018
YJR077C	-3.7522097442
YJL083W	-3.70247470838
YHR039C-A	-3.58463363293
YOR261C	-3.54270073314
YLL050C	-3.4859968334
YJL008C	-3.4434891008
YDR111C	-3.44092663685
YER052C	-3.43456375855
YNL104C;YOR108W	-3.43415498382
YNL010W	-3.43007547947
YLR216C	-3.41186138264
YHR179W;YPL171C	-3.37992421496
YDR074W	-3.36680411619
YCL030C	-3.36523639781
YMR011W	-3.35922788129
YIL142W	-3.34616509079
YBL099W	-3.33863710565
YER049W	-3.31694556922
YER178W	-3.30501809014
YNL055C	-3.30349603545
YCR004C	-3.26932742063
YER036C	-3.24827238821
YBR127C	-3.24736544895
YOR232W	-3.22449078176
YDR368W	-3.1518573092
YPL232W	-3.13918591921
YER136W	-3.10252670631
YJR139C	-3.05234399769
YLR452C	-3.0412143486
YHR107C	-3.0163226955
YML092C	-3.01460611237
YJL052W	-2.98740970467
YNL071W	-2.98710194285
YML106W	-2.97922391354
YGR185C	-2.96675182658
YPR110C	-2.95060036021
YLR150W	-2.91246770344
YML048W	-2.87961142976
YLR180W	-2.87323360288
YDR388W	-2.86186421772
YJR007W	-2.8605258483
YCR028C-A	-2.85826532082
YLR354C	-2.84607432648
YNL067W	-2.82835074966
YPL009C	-2.79529606487
YPR033C	-2.79088075293
YIL145C	-2.77225931452
YHR200W	-2.76190618844
YDR345C	-2.75664618666
YOR204W;YPL119C	-2.7534037413
YBL047C	-2.75002377573
YNL064C	-2.74587381063
YDL103C	-2.74037611231
YMR079W;YKL091C	-2.73619475065
YGL076C	-2.71226778288
YML069W	-2.71207729975
YBR238C	-2.70747994263
YNR001C	-2.70454388715
YDR382W	-2.68900984642
YNL030W;YBR009C	-2.68804990627
YPL048W	-2.67824186982
YGR282C	-2.67412132492
YML008C	-2.67293475954
YGR155W	-2.67079138818
YOR332W	-2.66750577074
YDR483W	-2.66507151498
YOR198C	-2.6248414986
YPL061W	-2.62037509315
YMR099C	-2.59731618225
YGR086C	-2.59624855893
YFL005W	-2.59617188078
YGL202W	-2.57080002243
YKL067W	-2.56822125026
YDL081C	-2.55183229541
YDR353W;YHR106W	-2.53651386774
YOL039W	-2.52971564776
YER003C	-2.50389648049
YGR285C	-2.49926849424
YOR375C;YAL062W	-2.49476376372
YBL030C;YBR085W	-2.4656163674
YOR168W	-2.45974030613
YOL038W	-2.45780580923
YOR007C	-2.44044537773
YMR031C	-2.42953930047
YBR109C	-2.42054961373
YJR045C;YEL030W	-2.41783711031
YOR310C	-2.39847027934
YKL081W	-2.38729882669
YML126C	-2.36780868984
YLL045C	-2.34610209956
YJL034W	-2.3424629477
YKL210W	-2.33569253674
YNL271C	-2.3329012421
YNL121C	-2.32763194972
YGL245W	-2.30694900709
YIL124W	-2.30338817602
YPR028W	-2.3023849786
YGL234W	-2.30184949542
YNL243W	-2.28807871743
