YER176W	-8.23649088362
YHR097C	-8.0945435482
YER103W	-7.19763667333
YMR105C	-5.49750728826
YHR196W	-5.44427512382
YBR230C	-5.26306002981
YLL013C	-5.1252279841
YHR163W	-4.8813204267
YJR025C	-4.72654164548
YJR059W	-4.55974313798
YMR250W	-4.4796409685
YFL014W	-4.2765818497
YPL049C	-4.19810657591
YER062C	-4.10967006464
YKL113C	-4.02757201356
YFR033C	-3.96633427409
YKL040C	-3.93255169716
YBR026C	-3.71152492439
YKR046C	-3.69232657949
YDR322C-A	-3.65727589012
YLR206W	-3.52381108144
YJL042W	-3.45374505806
YGR132C	-3.43510125051
YIL130W	-3.39334654524
YLR270W	-3.31556245547
YDL224C	-3.26093922566
YLR418C	-3.25717724764
YDL004W	-3.09664736445
YGR001C	-3.08318134798
YBR169C	-3.03735720784
YGR130C	-3.02037766533
YMR015C	-2.99002450202
YBL006C	-2.97915721927
YLR361C-A	-2.93216502033
YDL150W	-2.89519538057
YOR136W	-2.70390642822
YMR161W	-2.69770873013
YMR273C	-2.69722795422
YOL103W-B	-2.68862625472
YKL150W	-2.65630730259
YLR257W	-2.63092277276
YDR354W	-2.61597662321
YDR001C	-2.614573806
YPL032C	-2.60363389361
YOR281C	-2.57545764897
YNL002C	-2.57324613291
YMR215W	-2.56503933963
YGL037C	-2.54932206466
YJL171C	-2.54617007447
YOR101W	-2.50959822079
YLR410W	-2.48399704511
YFR053C	-2.46409146287
YGL068W	-2.45698269449
YOR374W	-2.42621312799
YML022W	-2.42196199538
YLR009W	-2.40491816513
YDL065C	-2.39833191589
YNR001C	-2.37414653879
YLR304C	-2.34568761534
YGR169C-A	-2.33515015068
YGL014W	-2.31970124966
YDR019C	-2.29943968455
YIL105C	-2.2835208712
YAL049C	-2.27007880829
YAR002W	-2.23830291196
YGR005C	-2.20566114763
YDR074W	-2.17666344255
YDR145W	-2.15125180693
YMR196W	-2.10627428595
YBL007C	-2.10308922409
YFR049W	-2.08800180633
YLR324W	-2.07585175421
YOL058W	-2.07334127093
YOL151W	-2.07078363714
YCL040W	-2.05689061625
YPR004C	-2.05198329795
YOR020W-A	-2.03452662057
YJR125C	-2.03396196225
YDR298C	-2.01449781486
YCR051W	-1.97084478891
YKL013C	-1.94872068301
YMR002W	-1.93072675255
YDL078C	-1.92998889991
YMR031C	-1.92799905323
YIR035C	-1.92009065998
YGL049C	-1.91909917401
YER067W	-1.91739866486
YHR051W	-1.91079034218
YOR127W	-1.90719001907
YGL187C	-1.9010030416
YDL110C	-1.90067806783
YPL010W	-1.8892308059
YDL213C	-1.88477326127
YGL023C	-1.87056809094
YJR077C	-1.86801588014
YLR026C	-1.85718108654
YBR208C	-1.85396314935
YJL104W	-1.84447796264
YHR052W	-1.8389432826
YGL221C	-1.76166765127
YPL078C	-1.76029767125
YBR139W	-1.75827799891
YPL194W	-1.75052783317
YOL070C	-1.73789225611
YEL013W	-1.72237727933
YBL045C	-1.72134511883
YLR209C	-1.72130768383
YCL057C-A	-1.70795750646
YOR153W	-1.69425517079
YNL123W	-1.68758488209
YNL037C	-1.68726051613
YIL137C	-1.6790710717
YMR198W	-1.66187521827
YGR266W	-1.65298174832
YLR420W	-1.64773786226
YDR533C	-1.62702608079
YOR234C	-1.60744911224
YGR244C	-1.59843367029
YBR039W	-1.59614566773
YDR217C	-1.58113819423
YER131W	-1.57912101581
YDL022W	-1.57131225248
YNL118C	-1.56098624948
YLR295C	-1.56019528726
YBR247C	-1.55628226439
YNL098C	-1.54385451154
YFL048C	-1.54373643406
YKL016C	-1.53508600427
YER081W	-1.53010396524
YAR007C	-1.52886921203
YDR272W	-1.5176249031
YKL085W	-1.48818532576
YNL055C	-1.46585203467
YGR231C	-1.46386131219
YKL007W	-1.46354092807
YDR032C	-1.45880614269
YJR072C	-1.431854521
YDR436W	-1.41881816402
YDR028C	-1.40968412431
YMR189W	-1.40074310938
YPR063C	-1.38361082552
YER068W	-1.36652970244
YPL154C	-1.36330755504
YOR286W	-1.36155681029
YGL093W	-1.35802496558
YHR005C-A	-1.35719799619
YOR109W	-1.35196988977
YOR086C	-1.34878042557
YML058W	-1.34518850561
YML057W	-1.33376369519
YBR177C	-1.32314773241
YNL088W	-1.31519692094
YBL099W	-1.3137382211
YDR513W	-1.30976201143
YBR096W	-1.30591582243
YKL216W	-1.30016937794
YML076C	-1.296088738
YGL242C	-1.29291560469
YHL031C	-1.28737311175
YNL091W	-1.28715220091
YDL061C	-1.28601768764
YGR275W	-1.284800559
YPL004C	-1.2843977421
YOL030W	-1.28236142615
YPR173C	-1.27259798986
YBL002W	-1.27203211663
YNL097C	-1.26852447113
YMR295C	-1.26552868623
YPR191W	-1.25889010371
YBL005W-B;YBL005W-A	-1.25357637828
YFR047C	-1.24733379957
YKL067W	-1.23753742991
YBL085W	-1.23671964372
YDL015C	-1.23612761519
YGR086C	-1.23485099831
YBR149W	-1.23237532573
YCL017C	-1.23152210721
YCR093W	-1.22930336263
YGR083C	-1.22503422535
YGR187C	-1.22158855009
YIL125W	-1.22158141671
YPR187W	-1.22009087225
YCL044C	-1.21656338639
YER125W	-1.21516894153
YGR207C	-1.20566635435
YHL004W	-1.2005125392
YPR019W	-1.19310691954
YNL132W	-1.17698509579
YLR106C	-1.17301475224
YPL116W	-1.17175365236
YOR099W	-1.16637741772
YDL124W	-1.16625517588
YOR230W	-1.16510814098
YKR079C	-1.16405418133
YOL027C	-1.16089814581
YDR292C	-1.15854825139
YER031C	-1.15707808536
YLR192C	-1.15258689898
YBL030C;YBR085W	-1.15230973244
YJL172W	-1.15078708095
YLR370C	-1.14971887231
YCR030C	-1.14419490509
YLR089C	-1.14082227528
YIL123W	-1.1400738925
YJL052W	-1.1369541801
YPL085W	-1.13506623959
YBL091C-A	-1.13291191734
YGR082W	-1.13047001591
YJR123W	-1.12863030436
YFL038C	-1.12845660242
